ASSET_UNIT_ID,ASSET_UNIT_NAME,ASSET_UNIT_PROJECT,ASSET_STATUS_ACTIVITY,ASSET_STATUS_ACTIVITY_ACCURACY,ASSET_VALUECHAIN_SEGMENT2,ASSET_STATUS_LIFECYCLE1,ASSET_STATUS_LIFECYCLE_ACCURACY,ASSET_OWNERSHIP_PROMOTER,ASSET_UNIT_SCOPE,ASSET_CAPACITY_YEAR,ASSET_CAPACITY_YEAR_ACCURACY,ASSET_CARBON_INTENSITY,ASSET_LOCATION_GPS-ACCURACY,ASSET_LOCATION_GPS-LONGITUDE,ASSET_LOCATION_GPS-LATITUDE
ASFR231334,Elyse Energy HyLacq Mourenx - 72ktpa hydrogen production unit,HyLacq,active,estimated,production,development,reported,Elyse Energy,"Elyse Energy - PME industrielle pionnière des molécules bas- carbone - et ses partenaires Avril, Axens, Bionext et IFP Investissements, annoncent officiellement l’implantation de l’usine BioTJet sur le bassin de Lacq
D’une capacité totale de 110.000 tonnes par an de produits, dont 75.000 tonnes de e- biokérosène, la société BioTJet complètera le projet eM-Lacq, porté par Elyse Energy.

Réparti sur 3 sites distincts, il serait composé de 3 unités de production : 
- Un site de production de 72 000 tonnes d’hydrogène, nommé HyLacq, implanté à cheval sur les communes de Mourenx, Pardies et Noguères.
- Un site de production de 200 000 tonnes de e-méthanol à Lacq, nommé eM-Lacq.
- Un site de production de 75 000 tonnes de e-biokérosène, nommé BioTJet, implanté à cheval sur les communes de Pardies et Bésingrand.",72000,2376,,Estimated site location,-0.61451,43.49172
ASFR231335,Elyse Energy Avebio  - E-Fuels plant,Avebio,active,estimated,conversion,development,reported,Elyse Energy,"The research and development (R&D) project entitled AVEBIO, in collaboration with KHIMOD, focuses on the conversion of CO2 into CO, necessary for the production of sustainable synthetic aviation fuel. The aim of the project is to demonstrate the feasibility of producing sustainable e-fuels for aviation using CO2 that has not yet been valorized from a biofuel production unit. AVEBIO focuses on valorizing the biomass potential while using competitive synthetic carbon to boost the e-fuel industry. This project was selected as the laureate of the CARB AERO Call for Projects.",,,,,,
ASFR231337,PowiDian/CNES Kourou  - Genset,CNES Kourou H2 Genset,active,reported,end use,operational,reported,PowiDian,Projet visant à valider le fonctionnement des systèmes à pile à combustible en remplacement des groupes électrogènes diesel de secours sur les bâtiments de la base sous un climat équatorial,-,-,,Nearest known address,-52.76619,5.23082
ASFR231338,Teréga HySow South France - Grid injection station,HySow,active,unless stated otherwise,grid injection,predevelopment,estimated,Teréga,"HySow (Hydrogen South West corridor of France) est une infrastructure de 600 km connectée au projet H2Med, et est complémentaire au projet BARMAR qui aura pour but de relier à l'horizon 2030 Barcelone à Marseille pour remonter 2 millions de tonnes d'hydrogène
Pour le projet HySow, 30% des canalisations utilisées en gaz naturel aujourd'hui pourront à ce titre être reconverties pour transporter de l'hydrogène, et 70% des canalisations du projet HySow seront des canalisations nouvelles
Le projet HySow sera structuré autour d’installations majeures de stockage d'hydrogène en cavité saline en Nouvelle-Aquitaine d’une capacité de 500 GWh PCS en 2030, qui pourra être augmentée jusqu’à plus d’1 TWh PCS à horizon 2050",-,-,,Nearest region center,0.48755,43.69499
ASFR231339,GRTgaz HY-Fen South France - Grid injection station,HY-Fen,active,reported,transmission grid,predevelopment,reported,GRTgaz,"HY-Fen : 800 km de canalisation de transport d'hydrogène, vers le Nord de la France (entre Tos-Marseille et la Région Grand Est)
Le projet H2 MED englobe deux projets d’envergure sur le territoire français : La liaison Barcelone Marseille (BarMar) et le projet HY-FEN porté par GRTgaz
2020-2022 : Études préliminaires pour le design d’une infrastructure de transport d’hydrogène européenne dans le cadre de l’initiative « European Hydrogen Backbone ».
01/2023 : La France et l'Allemagne annoncent l'extension du projet H2Med jusqu'en Allemagne, confirmant l'intérêt d'un corridor.",-,-,,Nearest region center,5.09388,47.90453
ASFR231340,Teréga/Salins HySow South France - Underground hydrogen storage Unit,HySow,active,estimated,storage,predevelopment,reported,Teréga,"Le groupe SALINS et Teréga ont signé récemment un protocole d’accord portant sur le développement d’un projet de cavités salines en vue d’y stocker de l’hydrogène à horizon 2035. Ce projet viendra apporter les capacités de stockage nécessaires à la mise en œuvre du projet HySoW développé par Teréga
Les deux partenaires sont aujourd’hui impliqués dans le projet HySoW (Hydrogen South West Corridor) et plus particulièrement sur la partie stockage de ce projet
• Stockage d’hydrogène d’une capacité d'environ 500 GWh à l'horizon 2030 et un potentiel de 1 TWh à terme.
• 600 km de canalisations : 30% de canalisations reconverties et 70% de canalisations neuves
• Capacités 44 GWh/j à l’est (Cruzy) et 60 GWh/j à l’ouest (Bordeaux)
• 2 interconnexions potentielles avec l’Espagne à horizon 2040",-,-,,Nearest region center,0.48755,43.69499
ASFR231341,Trifyl Hydro'Tarn Albi - 10kg/d renewable hydrogen production unit,Hydro'Tarn Albi,active,estimated,production,construction,reported,Trifyl,"Hydro’Tarn : projet porté par le Conseil Départemental du Tarn, qui comprend le déploiement de 2 stations de distribution d’hydrogène et 2 unités de production (électrolyse et vapéroformage) à Saint-Sulpice-Lapointe et à Albi
Trifyl est également partie prenante du projet",,,,Nearest city center,2.13559,43.95531
ASFR231342,Seven Hydro'Tarn Saint-Sulpice-la-Pointe - hydrogen production unit,Hydro'Tarn Saint-Sulpice-la-Pointe,active,estimated,production,construction,reported,Seven,"Hydro’Tarn : projet porté par le Conseil Départemental du Tarn, qui comprend le déploiement de 2 stations de distribution d’hydrogène et 2 unités de production (électrolyse et vapéroformage) à Saint-Sulpice-Lapointe et à Albi
Trifyl est également partie prenante du projet",,,,Nearest known address,1.71217,43.76072
ASFR231343,Verso Energy Denain - Hydrogen refueling station,Verso Energy Denain,active,estimated,refueling,development,reported,Verso Energy,"Projet de construction d’usine de production et de distribution d’hydrogène renouvelable qui offrira une solution locale de décarbonation aux acteurs de l’industrie, de la logistique et de la mobilité.",-,-,,Nearest city center,3.38570,50.32978
ASFR231344,Verso Energy Denain - hydrogen production unit,Verso Energy Denain,active,estimated,production,development,reported,Verso Energy,"Projet de construction d’usine de production et de distribution d’hydrogène renouvelable qui offrira une solution locale de décarbonation aux acteurs de l’industrie, de la logistique et de la mobilité.",,,,Nearest city center,3.38570,50.32978
ASFR231345,Hympulsion/SFTRF/AREA AnnHYbal - 50X heavy-duty FC trucks,AnnHYbal,active,estimated,end use,in-planning,reported,Hympulsion,"The AnnHYbal project aims to set up an Alpine Hydrogen Highway along the Lyon-Chambéry-Turin road route, establishing a heavy-duty hydrogen mobility ecosystem. Hympulsion, AREA and SFTRF plan to deploy 50 hydrogen-powered heavy-duty vehicles by 2024, linking Lyon and Turin. Their collaboration aims to create a complete hydrogen ecosystem, offering suppliers and transporters an integrated package comprising vehicles, maintenance networks and reliable stations.",-,-,,Nearest city center,6.39935,45.64287
ASFR231346,Agratech Mar'Hy Argy - 1MW hydrogen production unit,Mar’Hy,active,unless stated otherwise,production,development,estimated,Agratech,"Argy : 240 kg/j ; Productionde 1 MW par électrolyse (146 t/an d'hydrogène)
Bourges : 240 kg/j; Mode de livraison:Transport par camion vers les usages",146,4.8180000000000005,,Nearest city center,1.43826,46.94040
ASFR231347,Agratech Mar'Hy Bourges - Hydrogen refueling Station,Mar’Hy,active,unless stated otherwise,refueling,development,estimated,Agratech,"Argy : 240 kg/j ; Productionde 1 MW par électrolyse (146 t/an d'hydrogène)
Bourges : 240 kg/j; Mode de livraison:Transport par camion vers les usages",-,-,,Nearest city center,2.39726,47.07917
ASFR231348,Global Bioenergies Evry - SAF production facility,Global Bioenergies Evry,active,unless stated otherwise,conversion,development,estimated,Global Bioenergies,"Global Bioenergies veut produire ses premiers litres de SAF dans une nouvelle usine à Evry à partir de 2026.
Le biochimiste français Global Bioenergies a annoncé le 20 juin avoir obtenu une certification internationale de ASTM pour produire du carburant aérien durable, ou SAF, grâce à son procédé de production de bio-isobutène par fermentation de sucres.
Le 20 juin, en plein salon du Bourget 2023, la PMI a annoncé avoir obtenu la certification de la norme ASTM D7566 pour produire un SAF drop-in, directement injectable dans les réservoirs des avions de ligne, en mélange avec du kérosène fossile jusqu’à 50 %.",,,,Exact site location,2.45008,48.61796
ASFR231349,EDF Take Kair Nantes Saint-Nazaire Phase 1 (Pilot) - SAF production unit,Take Kair,active,reported,conversion,development,reported,EDF,"À l’horizon 2028, une unité de production d’e-carburant à destination des avions d’Air France-KLM sera opérationnelle dans l’estuaire de la Loire. Le projet Take Kair est sur les rails. EDF, Holcim, Ifpen et Axens sont associés pour développer la production d’e-kérosène en Pays de la Loire à partir de CO2 capté dans une cimenterie de Mayenne.
Il s’agit de capter le CO2 dégagé par la cimenterie Holcim de Saint-Pierre-La-Cour en Mayenne. Le CO2 sera mis sous forme liquide et acheminé par le réseau ferroviaire jusqu’à l’estuaire de la Loire. L’unité Take Kair de production d’e-kérozène pourrait être positionnée près de la centrale de Cordemais ou sur des terrains du Grand Port de Nantes Saint-Nazaire dans le cadre d’un AMI. La localisation précise est en cours d’étude.",,,,Nearest city center,-2.21497,47.27325
ASFR231350,Holcim/EDF Take Kair Cimenterie Saint-Pierre-La-Cour Final - 160ktpa Carbon capture unit,Take Kair,active,estimated,capture,development,estimated,Holcim,"À l’horizon 2028, une unité de production d’e-carburant à destination des avions d’Air France-KLM sera opérationnelle dans l’estuaire de la Loire. Le projet Take Kair est sur les rails. EDF, Holcim, Ifpen et Axens sont associés pour développer la production d’e-kérosène en Pays de la Loire à partir de CO2 capté dans une cimenterie de Mayenne.
Il s’agit de capter le CO2 dégagé par la cimenterie Holcim de Saint-Pierre-La-Cour en Mayenne. Le CO2 sera mis sous forme liquide et acheminé par le réseau ferroviaire jusqu’à l’estuaire de la Loire. L’unité Take Kair de production d’e-kérozène pourrait être positionnée près de la centrale de Cordemais ou sur des terrains du Grand Port de Nantes Saint-Nazaire dans le cadre d’un AMI. La localisation précise est en cours d’étude.",,,,Exact site location,-1.03587,48.10817
ASFR231354,SIAH Croult et Petit Rosne/GRDF Bonneuil-en-France - SNG unit,SIAH Bonneuil-en-France,active,unless stated otherwise,conversion,development,estimated,SIAH Croult et Petit Rosne,"Alors que l’injection de biométhane dans le réseau de gaz naturel démarre à la station d’épuration de Bonneuil-en-France, dans le Val-d’Oise, la Région d’Île-de-France, le Syndicat mixte pour l’aménagement hydraulique des vallées du Croult et du Petit Rosne (SIAH) et GRDF se penchent déjà sur le CO2 que libère la méthanisation des boues. En projet, une unité de méthanation pour valoriser ce gaz à effet serre.",,,,Nearest city center,2.42954,48.97436
ASFR231355,SIAH Croult et Petit Rosne/GRDF Bonneuil-en-France - renewable hydrogen production unit,SIAH Bonneuil-en-France,active,unless stated otherwise,production,development,estimated,SIAH Croult et Petit Rosne,"Alors que l’injection de biométhane dans le réseau de gaz naturel démarre à la station d’épuration de Bonneuil-en-France, dans le Val-d’Oise, la Région d’Île-de-France, le Syndicat mixte pour l’aménagement hydraulique des vallées du Croult et du Petit Rosne (SIAH) et GRDF se penchent déjà sur le CO2 que libère la méthanisation des boues. En projet, une unité de méthanation pour valoriser ce gaz à effet serre.",,,,Nearest city center,2.42955,48.97437
ASFR231356,SIAH Croult et Petit Rosne/GRDF Bonneuil-en-France - Biogenic carbon capture unit,SIAH Bonneuil-en-France,active,unless stated otherwise,production,development,estimated,SIAH Croult et Petit Rosne,"Alors que l’injection de biométhane dans le réseau de gaz naturel démarre à la station d’épuration de Bonneuil-en-France, dans le Val-d’Oise, la Région d’Île-de-France, le Syndicat mixte pour l’aménagement hydraulique des vallées du Croult et du Petit Rosne (SIAH) et GRDF se penchent déjà sur le CO2 que libère la méthanisation des boues. En projet, une unité de méthanation pour valoriser ce gaz à effet serre.",,,,Nearest city center,2.42956,48.97438
ASFR231357,Sycoteb Bergeracois - Plans for green hydrogen production unit,Sycoteb Bergeracois,active,reported,production,predevelopment,reported,Sycoteb Bergeracois,"Un hub hydrogène pour le territoire de Bergerac est actuellement à l’étude. Autrement dit, il s’agit d’envisager de créer un écosystème permettant de produire de l’hydrogène, de le transporter, de le stocker, de le distribuer et, in fine, de le consommer. Parmi les premiers scénarii en train d’émerger : l’implantation de champs solaires, dotés de panneaux photovoltaïques et équipés d’un électrolyseur (qui assure la transformation de l’énergie verte en hydrogène) qui permettrait de bénéficier d’une unité de production et de distribution locale.
Deuxième piste à l’étude : une simple unité de distribution pour amorcer le projet. ",,,,Nearest city center,0.48302,44.85395
